12.98213771,90.55666667,16.94666667,-66.54169482,10.23287217,2192.333333,3
54.54465215,0,2.66,-74.02951008,18.14651847,741.53,3
15.90784732,166.0733333,9.04,-3.720063399,15.1973966,12584.61333,3
25.85302553,30.35333333,8.433333333,-41.47709851,26.73021383,7040.696667,2
140.0287822,0,0.596666667,-880.3580974,-68.48594026,202,4
32.98734894,0.293333333,148.2733333,20.01207827,1.880991672,6043.7,2
8.5460032,0,8.256666667,104.6893614,5.333394279,5381.763333,3
51.37666667,1.516666667,24.96333333,32.47953088,117.4601074,314.3066667,4
37.61431449,0,6.283333333,0,105.41712,5334.603333,3
41.73357833,0,2.693333333,-12.06921507,78.05089992,23849.63667,1
3.710417202,0,6.486666667,456.4306303,-66.57698344,647.4566667,4
72.62306971,0,23.89666667,-0.5650888,21.16012525,52497.18,1
47.07336014,0,46.47333333,10.77705275,17.09240021,6067.333333,2
40.15800914,0,0.793333333,-1204.557162,-42.22829567,1994.71,3
24.45740232,0,1.433333333,0,4.338278407,401.8766667,4
33.91863913,0,0.09,0,-63.80985585,371.4233333,4
15.23493065,261.5033333,0.736666667,34.21546902,4.616475074,7701.38,3
14.46188622,0,7.19,-789.6704206,-13.19130252,3601.053333,3
5.138731376,0.463333333,7.19,153.0684659,1.505743321,77044738.56,1
39.15942255,0,0,-21.96148819,-97.01637643,2145.876667,3
71.75445272,0.653333333,4.166666667,3.624560871,6.655596372,58384.70667,2
72.35069768,11.07333333,37.84,14.83083956,12.64673825,2089.21,3
29.13074085,20.89666667,4.116666667,-13.28185584,11.89637203,5384.103333,3
46.49901977,0,1.52,18.52894918,19.41742453,5754.25,3
74.21603552,3.956666667,13.26,0,1.425681485,16745.42,2
19.65115194,0,5.156666667,-75.26425632,29.09270388,5146.3,3
37.37247965,0,0,-251579.0094,-26366.41026,5.776666667,4
19.02735659,2974.186667,5.063333333,31.65994589,44.41102543,15541.13333,2
220.8641476,-49.95333333,0,-135.9725086,-30.2332626,72.28333333,4
94.74286241,3.336666667,4.25,3.649667084,7.921134753,6022.386667,2
57.27374976,0.243333333,3.82,50.42496354,48.79231748,52727.93333,1
52.7206912,0.646666667,372.9266667,17.16849363,7.76293981,19910.59,2
30.32126107,0,197.3333333,-7.053513601,-4.87522137,2611,3
31.36800411,30.41333333,6.26,-35.05314744,17.81620535,0,3
59.95587049,5.53,10.03,13.43706522,1.197786446,5154.99,2
31.3886451,259.0166667,5.81,-41.04398458,-25.37672332,1920.866667,4
61.3022604,4.193333333,5.936666667,9.249578442,3.947169556,4147.586667,2
1.477915539,0,0.43,-360.5607033,-28.92693445,604.8166667,4
47.74573113,0,15.40333333,12.91059075,-26.03673089,1502.453333,3
27.69795325,0,0,35.08372773,6.111944967,1097.353333,3
48.13350385,0,7.65,-39.81213701,10.45710196,659.5733333,4
31.58761025,84.68666667,2.736666667,-13.1850842,22.31910474,23043.19667,2
33.07478044,0,10.48666667,-17.58730863,52.75501403,0,3
50.46201882,1.763333333,12.52,0,0.153368087,507.01,3
69.18151537,0,2.87,32.62635888,9.305923904,903.64,3
76.18855812,3.103333333,3.423333333,0.299252056,3.105756287,2863.65,2
75.26655704,1.12,1.613333333,-3.020461673,0.06259854,77201330.74,2
51.40557624,6.73,3.763333333,7.395090461,12.36,14712.85667,1
48.961414,1.11,2.1,2.902471605,42.02056738,56465.74,1
122.1786678,-0.313333333,1.303333333,12.19019825,0.751516615,-147.1,4
54.35623879,0,1.16,-17.38126368,10.30138026,1374,3
48.77947895,1.766666667,23.13666667,12.39784609,6.99273185,1286.523333,4
57.25283892,0,52.46666667,4.944110369,10.3202298,10478.44667,2
31.51991549,0.923333333,4.206666667,3.924066263,23.4987751,5369.253333,3
44.21751864,147.5466667,7.683333333,-5.015982809,13.53580358,1660.086667,2
49.5508228,2.34,18.59,52.20504182,6.288326743,1109.79,3
553.5948763,0,0,-4.650739921,-56.94938917,-1584.39,4
29.41740751,1.513333333,2.62,-59.61553374,-0.947665696,6360.653333,2
35.84511439,8.963333333,9.116666667,-13.46431731,22.38414097,911.9766667,3
33.38035099,7.053333333,4.920933333,-0.365971755,15.66651672,1597.113333,3
60.06091631,7.966666667,4.676666667,9.268326037,11.53367375,13008.52333,2
74.50367985,3.973333333,1.993333333,-6.158890733,4.883176929,1450.52,3
39.68897453,-110.3566667,4.484433333,-10.74689464,-3.646666509,2067.033333,4
45.94992831,1.203333333,6.526666667,22.82461036,13.38579251,11762.65333,2
25.45797178,-116.9933333,7.646,135.4687104,94.86543332,16209.34667,2
37.98611267,7.023333333,4.92,18.82070049,12.49702084,5251.106667,2
9.731897123,0,7.073333333,-16.56876127,-9.886284776,2884.053333,4
39.3210569,46.72666667,115.0766667,-28.68364555,18.08267662,1119.276667,3
59.3373666,17.98,16.08666667,-25.23869798,-5.630345035,241.5866667,3
26.51982427,0,8.31,0,12.52322384,2339.136667,3
31.22918149,0.85,3.22,-8.531525318,0.832401047,1794.943333,3
45.59912026,-10.35666667,1.596666667,-47.66533184,-64.33578219,4224.093333,3
15.27646898,0,0.996666667,272.3249468,181.3564382,524.0233333,4
28.17571143,2.48,4.127766667,37.99935372,6.720898175,8986.986667,2
42.93869177,6.806666667,5.356666667,0,6.121942554,9025.016667,2
75.23799753,11.86333333,1.47,3.607812493,4.318796668,5117416.547,4
68.26556927,12.89,10.26666667,2.57570943,10.21034814,14983.98333,1
58.01296428,0,2.92,-5.124100913,15.52771694,846.6666667,4
66.38532052,380.0566667,2.886666667,23.35993258,1.69020623,559.3966667,3
50.95180384,-790.1633333,7.825733333,49.90081079,34.36428304,7274.94,2
87.92715147,0,1.98,-12.50526839,16.7611088,309.9,3
46.03649148,0,6.97,-9.208273438,3.714798054,722.6966667,4
26.14271873,6.873333333,3.426666667,-45.11937041,11.59161065,5929.666667,2
12.40633721,0,37.22,5380.895285,1.878033926,1249.206667,3
33.67903787,7.616666667,107.9066667,0,-70.18702719,1443.686667,3
30.498317,14.90333333,6.266666667,49.14883331,22.3392212,934.5866667,4
33.90075307,2.193333333,1.386666667,10.36789939,-6.863126665,5398.416667,3
75.81529566,0,3.783333333,0.029217717,14.59518644,1775.74,2
30.45246376,0.78,2.316666667,-32.7158465,-5.373230399,26454270.84,2
29.55824906,0,44.95666667,-150.865583,-2.498403735,375.7866667,4
9.176666667,0,15.02666667,0,0,0,4
23.02866907,0,7.126666667,93.27951224,69.93379226,5207.626667,3
72.02949896,44.99666667,9.516666667,-3.965663038,22.47464313,559.55,3
34.54872477,0,2.566666667,-0.003418064,4.631303417,1972.91,3
31.92027299,3.146666667,5.016666667,88.11084772,37.02838447,311308516.6,2
4.754258217,0,0,133.1691505,196.2337259,4815.656667,3
46.32292756,0,10.76333333,-23.73514464,11.09607792,332.0966667,3
60.16039262,5.57,3.253333333,63.03623769,25.41743695,4473,3
12.97407468,0,6.686666667,55.91094026,1.268566745,2011.453333,4
75.31092982,0.113333333,3.026666667,-13.89457352,3.436759735,4880.786667,2
31.56089593,0,236.42,-260.6485599,-51.57427082,285.4266667,4
34.292054,0,0,47.23602735,0,3004.933333,3
18.99738084,0,0.776666667,28.58903958,36.21880544,25042.59667,1
68.98374381,0,3.423333333,-6.564174641,0,10226.87667,2
48.40434714,3.226666667,5.946666667,6.78366597,13.27549411,13941.08667,2
6.075512149,0,0,-750.0891099,-32.88187633,2355.563333,4
65.85412381,0.276666667,9.163333333,-7.703306385,2.018524974,8509.99,3
51.48914488,0,6.19,-29.19120797,36.94566939,4286.476667,2
36.4095838,0,118.4233333,-5.199797172,2.100769589,4467.333333,3
43.43583931,-38.47333333,25.6497,11.75064096,25.19146006,15207.7,2
67.86432263,57.33666667,14.99666667,-10.76062386,25.46464854,815.2366667,3
34.83300625,1.61,27.94333333,-26.36210644,6.737755636,5486.54,4
75.67771964,0.886666667,1.78,0,0.664389012,1052.023333,4
64.18177348,0,0,154.7140769,0,2251.166667,3
70.33857265,7.203333333,4.153333333,6.025628957,-0.186271841,1020.386667,3
18.82715733,0,1.233333333,279.1940332,4.082207651,713.51,3
62.99820091,0,119.2133333,14.00368508,11.85049046,491.3333333,3
14.36122494,0,0.246666667,1.48079317,1.076666667,1761.626667,3
22.25126198,-98.39666667,1.353333333,-57.21575505,-27.56545199,9350.623333,2
36.56115983,0,10.09586667,32.69886141,-49.7,1234.166667,3
125.054435,0,2.6283,7.295440483,-38.16,-262.81,3
32.05530379,0,2.783333333,21.89886159,9.892352341,3564.666667,3
31.7348116,0,0,24.87114516,13.45328556,799.3333333,3
33.71964434,702.7466667,3.35,19.89489041,12.61645882,89791.55,1
11.42790335,0,1.181733333,22.32526627,6.523333333,5787.896667,3
27.20645168,50.43666667,0.71,-33.36504898,296.0546932,885054.1667,1
37.88834067,0,2.370333333,3.094533972,21.81139888,9428.896667,3
10.18844024,0,1.22,34.98953304,11.21615269,9036.306667,2
41.98754163,0,3.363333333,-4.536385507,15.35930405,2916.01,2
10.59333333,0,0,6.719813561,9.701864456,2385.706667,2
36.1833177,11.56666667,20.32333333,-73.82065845,0.431716717,734.6666667,3
63.27936382,5.766666667,4.626166667,-6.712523673,4.485870199,2999.153333,3
18.52103319,12.35333333,19.39,105.6032815,9.899400791,6049.113333,2
60.53346591,8.423333333,2.283333333,4.623299307,6.496666667,29011.08333,1
63.32894483,0,10.05666667,10.41416308,1.634539295,1621.39,4
35.68867598,79.68333333,13.24333333,21.31027819,38.64710351,2880.53,3
54.84693245,0,2.836666667,0.126525326,21.01902114,2762.6,3
78.83,29,130.2366667,1.25344644,0.413949365,136.52948,4
76.81345672,-886.0466667,24.53333333,-85.67152141,-8.110380441,345.7466667,4
17.13065908,0,11.73,0,2.583333333,379.6,4
54.62264156,16.37,4.39,-76.30757173,16.22350513,1242.016667,3
27.47663096,0,2.223333333,-128.6648661,26.03741452,3402.343333,3
0,0,0,0,0,-2.116666667,4
45.31329314,0,0,50.03952884,28.67274429,11579.64,2
27.34639154,0,15.62666667,41.14051102,11.98587625,5711.51,2
65.20154535,4.006666667,8.096666667,8.123631989,4.631844618,1989,3
37.32154166,0,77.95666667,-761.4471478,12.69574187,947,4
32.58980862,0,23.40666667,46.88946997,6.926801038,1935.77,3
59.95194747,2.63,2.236666667,1.927525223,4.815015187,75444.92,1
47.37713618,0,6.566666667,21.27308111,7.47,62.13333333,4
8.786907968,0,4.276666667,-24.86863455,48.23083701,73044.96667,1
24.02320303,0,7.593333333,26.68806141,22.54227363,8869.126667,2
23.8028769,1.286666667,11.81666667,67.92098376,0.396415717,1012.016667,3
52.46503789,0,1.493333333,10.0925965,27.32333333,26479.97667,1
42.65076534,12.22,0,33.13147147,10.30717641,3925,3
49.33761683,35.71666667,15.38133333,72.95742331,13.79247042,3875.856667,2
35.28416158,15.77,2.736666667,11.87775545,-97.5903255,165845.0733,1
32.78465463,0,2.736666667,37.66215206,-236.8123129,5879.353333,3
22.03972506,18.10666667,0.936666667,-170.3258704,18.52977129,774.0566667,3
50.14861498,6.473333333,2.143333333,9.108392195,62.85592991,71347240.59,3
18.0763001,2,2.003333333,35.69952374,63.26788229,3066.55,3
45.42333333,3.2,0,-311.4775987,39.12622497,2680.913333,3
115.1916336,0,0,-6.262285302,162.5860537,252.8833333,3
30.44311353,20.4,0,43.06998981,18.75731377,13949.70667,2
33.32263184,1.436666667,8.006666667,16.47184263,0,12336.65667,2
70.05177458,0,5.633333333,-3.663588202,-23.36160262,431.8366667,3
29.35381543,0,1.12,22.56658282,17.18713668,7035.613333,2
3.464756129,0,0,-183.1612453,78.2626567,1827,3
58.6286607,9.143333333,2.15,-2.516165813,6.389334656,960.9,3
55.51288482,0,0,0,-41.88113852,884594.3533,4
1.794035044,0,18.73,-207.2369605,2.585892679,1306.846667,3
46.20735274,0,1.41,-16.62037241,1.529934453,751,4
9.332686407,0,0,320.6667621,0,63.60333333,4
35.13760774,2.546666667,1477.37,4.241651936,0,858.48,3
35.08367657,16.29333333,1.45,20.32876436,9.43809579,13330.10667,2
10.14234101,0,0,-433.7179487,-3.976948048,1045.333333,4
32.82400252,0.386666667,11.03333333,5.843887209,20.17645296,4276.69,2
35.07752627,2.04,6.34,41.93745684,218.3876229,44007490.73,3
30.93891412,0,0,58.17461385,160.6571972,2834.563333,3
51.34906099,22.83,5.06,17.72879069,14.45514972,99254.66667,1
56.34816195,11.01666667,5.06,-4.077245599,7.218582546,6379.666667,3
43.76985417,0,0,55.61722145,0,821.8233333,3
14.28344236,0,0,18.18784479,-22.85666667,694.7066667,4
60.29591122,0,3.4,6.707540146,90.76191709,31350.30333,1
34.67426555,55.87,6.733333333,-84.02069189,28.06496118,3339.263333,3
27.71688395,12.32666667,6.733333333,17.22075024,52.27369958,5267.216667,3
32.93891109,1029.116667,3.18,96.34313459,45.75990732,1854.516667,3
2.698816889,0,200.4633333,0,-12.66258553,696.3333333,3
81.34380762,5.546666667,200.4633333,7.479495795,7.775666788,1203.73,2
72.20035743,0,12.02333333,-28.24824664,3.477355774,260.0966667,4
20.66601458,-0.66,1.123333333,-3.287535206,10.40088532,189582.2067,1
55.6775496,0,13.27666667,5.675203743,61.29503596,41956.66333,1
31.71323518,0,2.1,-29.89903896,9.42745545,1482.033333,3
50.81854892,0,463.3233333,-5.741917897,4.338712121,2361.806667,3
41.34126587,9.913333333,2.296666667,-7.745525661,19.56721127,4352.583333,3
43.91708851,0,26.59333333,-7.501005235,25.24510501,2843,3
3.034411838,0,69.33333333,120.1905951,24.27497178,108793.12,2
48.47861943,0,429,-32.15587736,15.28456973,5336.973333,3
56.83856024,0,0,-121.6894649,-22.15688847,1961.583333,4
24.0102651,-45.09666667,50528.66667,162.4029116,62.31132553,6274.903333,2
43.88388394,249.5666667,1089,-300.859549,39.84302282,4928.646667,2
35.59545351,0,78843.33333,9.67535452,33.91333333,7260.02,2
60.2393814,0,34124.66667,15.11552315,14.90333333,822.19,3
60.8701587,8.963333333,565.6666667,0,0.206450293,509.7866667,3
38.97914803,0,48.33333333,66.4350305,33.82615512,6245.38,2
12.87105092,255.6466667,7.771066667,-40.10609697,23.03192129,448.96,3
23.71701666,0,255.3333333,-12.3764897,50.92828636,4927.52,3
60.84250643,0,439.3333333,-14.72239736,5.290032526,2393.81,3
50.16101017,8.853333333,652.3333333,-4.348318145,3.237313916,2224.333333,3
49.66535778,0,30094,5.644091832,3.103333333,3212.136667,3
4.676024379,0,371,-318.9913596,14.17206003,7359.563333,2
49.19390729,5.096666667,487,13.94169753,7.114083249,26515.41,2
68.49099088,0,24472.66667,-2.885657956,10.27333333,5444.57,2
360.2184219,0,0,0,-52.82,-14136.24333,2
80.75717536,32.92333333,739.6666667,11.53196248,-8.88117543,10674.65333,2
63.40204516,0,12489.66667,6.183635195,6.653453552,2383.93,3
79.44494297,-667.5233333,17.66666667,1.242414047,-16.00612938,151.0533333,4
34.27063299,0,0,0,3.690438362,391.3733333,3
51.30244539,12.88333333,641.3333333,-0.109869053,9.553335901,1449,3
74.17059188,0,1032.333333,13.30690533,-0.782866191,480.6866667,4
37.82464327,6.603333333,1219,-36.38301388,1.758483931,943.9633333,3
29.27785916,-123.6466667,234.6666667,65.58883981,81.06209448,12649.21,2
12.02102016,0,0,-193.9904917,18.15814324,1510.71,3
62.37707293,0,2331.666667,2.06042292,2.196663838,571.89,4
24.09228439,18.54666667,0,-11.72383201,20.47016567,3971.443333,3
33.87327315,0,1109.713333,-10.92316569,9.643333333,3006.926667,3
40.34859318,66.40666667,265.6666667,0.455731856,20.01901099,10800.88667,2
33.03647131,-1.686666667,0.933333333,-1.892057886,-102.6358081,48040.29667,3
4.115616572,0.466666667,283.6666667,-562.8681359,15.09994615,14562604.59,3
29.97583455,19.42,270.3333333,-33.84266817,52.6191537,8917.296667,2
62.78700928,0,270.3333333,0.927794055,5.605106786,3202.07,3
35.5896467,0,234.3333333,-0.302639632,-36.34398492,1304.606667,3
22.20045413,0,0,-12.4098368,-32.39478969,98.88,4
38.66860139,30.41333333,626,-27.54224897,17.080661,1639.61,3
65.64582481,0,396.87,7.159926999,5.376666667,54957.39,1
76.61892742,0,3.363333333,3.399917544,404.2038604,47064.48333,1
48.82903412,8.68,96.71,17.82408284,-99.88477648,1638.676667,3
25.65808868,0,96.71,-61.33391742,0,2083.423333,3
104.8026961,-3.906666667,41.14,-5.757729896,0,1980,3
33.67829962,0,41.14,-53.98483845,0.446158023,4355.64,3
25.98060203,0,0,52.44475081,0,0,3
41.17085845,5.986666667,1.9,-21.14857537,120.1671112,23205572.12,2
10.51856123,-116.9833333,4.833333333,230.9298901,52.28113135,4484.676667,2
20.97832271,148.55,2.26,90.9290681,-93.97229454,2117.62,3
48.29141703,448.31,2.26,158.379561,-93.29738338,0,4
34.51379107,0,2606.666667,-8.031915707,0,2901.333333,3
2619.623979,145.7633333,2606.666667,0,1582.122745,999932.7067,3
71.29689787,0,2.276666667,3.822591051,9.340043414,720.51,3
